state,district,year,season,crop,area_ha,production_t,yield_t_ha
Bihar,KISHANGANJ,2007,Summer,Rice,11538.0,9955.0,0.8628
Bihar,KISHANGANJ,2007,Winter,Rice,66305.0,48788.0,0.7358
Bihar,KISHANGANJ,2008,Autumn,Rice,2877.0,2385.0,0.829
Bihar,KISHANGANJ,2008,Summer,Rice,13499.0,21753.0,1.6115
Bihar,KISHANGANJ,2008,Winter,Rice,67638.0,67085.0,0.9918
Bihar,KISHANGANJ,2009,Autumn,Rice,2375.0,1109.0,0.4669
Bihar,KISHANGANJ,2009,Summer,Rice,12618.0,18956.0,1.5023
Bihar,KISHANGANJ,2009,Winter,Rice,63223.0,35636.0,0.5637
Bihar,KISHANGANJ,2010,Autumn,Rice,2356.0,1239.0,0.5259
Bihar,KISHANGANJ,2010,Summer,Rice,12618.0,24030.0,1.9044
Bihar,KISHANGANJ,2010,Winter,Rice,63423.0,56438.0,0.8899
Bihar,KISHANGANJ,2011,Autumn,Rice,2165.0,2133.0,0.9852
Bihar,KISHANGANJ,2011,Summer,Rice,12599.0,23704.0,1.8814
Bihar,KISHANGANJ,2011,Winter,Rice,64174.0,142553.0,2.2214
Bihar,KISHANGANJ,2012,Autumn,Rice,1955.0,898.0,0.4593
Bihar,KISHANGANJ,2012,Summer,Rice,12896.0,28017.0,2.1725
Bihar,KISHANGANJ,2012,Winter,Rice,68045.0,85570.0,1.2576
Bihar,KISHANGANJ,2013,Autumn,Rice,1797.0,4422.0,2.4608
Bihar,KISHANGANJ,2013,Summer,Rice,13122.0,32701.0,2.4921
Bihar,KISHANGANJ,2013,Winter,Rice,69208.0,170130.0,2.4582
Bihar,KISHANGANJ,2014,Autumn,Rice,1771.0,2787.0,1.5737
Bihar,KISHANGANJ,2014,Summer,Rice,13010.0,34113.0,2.6221
Bihar,KISHANGANJ,2014,Winter,Rice,62836.0,184220.0,2.9318
Bihar,LAKHISARAI,1997,Winter,Rice,31361.0,38025.0,1.2125
Bihar,LAKHISARAI,1998,Winter,Rice,35725.0,27522.0,0.7704
Bihar,LAKHISARAI,2000,Autumn,Rice,31295.0,47188.0,1.5078
Bihar,LAKHISARAI,2001,Autumn,Rice,29093.0,41233.0,1.4173
Bihar,LAKHISARAI,2002,Autumn,Rice,143.0,79.0,0.5524
Bihar,LAKHISARAI,2002,Winter,Rice,33330.0,48018.0,1.4407
Bihar,LAKHISARAI,2003,Winter,Rice,30314.0,42299.0,1.3954
Bihar,LAKHISARAI,2004,Winter,Rice,28204.0,15913.0,0.5642
Bihar,LAKHISARAI,2005,Winter,Rice,31615.0,26340.0,0.8331
Bihar,LAKHISARAI,2006,Winter,Rice,24520.0,56289.0,2.2956
Bihar,LAKHISARAI,2007,Winter,Rice,37238.0,115589.0,3.1041
Bihar,LAKHISARAI,2008,Winter,Rice,39639.0,80603.0,2.0334
Bihar,LAKHISARAI,2009,Winter,Rice,36454.0,51519.0,1.4133
Bihar,LAKHISARAI,2010,Winter,Rice,3483.0,1545.0,0.4436
Bihar,LAKHISARAI,2011,Winter,Rice,17115.0,32877.0,1.9209
Bihar,LAKHISARAI,2012,Winter,Rice,13525.0,47383.0,3.5034
Bihar,LAKHISARAI,2013,Winter,Rice,15654.0,33472.0,2.1382
Bihar,LAKHISARAI,2014,Winter,Rice,15866.0,58519.0,3.6883
Bihar,MADHEPURA,1997,Autumn,Rice,18452.0,26003.0,1.4092
Bihar,MADHEPURA,1997,Summer,Rice,7162.0,15213.0,2.1241
Bihar,MADHEPURA,1997,Winter,Rice,58064.0,100533.0,1.7314
Bihar,MADHEPURA,1998,Summer,Rice,2906.0,5193.0,1.787
Bihar,MADHEPURA,1998,Winter,Rice,66359.0,82864.0,1.2487
Bihar,MADHEPURA,1999,Kharif,Rice,18823.0,22287.0,1.184
Bihar,MADHEPURA,1999,Summer,Rice,2046.0,3935.0,1.9233
Bihar,MADHEPURA,2000,Autumn,Rice,64176.0,82545.0,1.2862
Bihar,MADHEPURA,2000,Kharif,Rice,20343.0,27435.0,1.3486
Bihar,MADHEPURA,2000,Summer,Rice,551.0,822.0,1.4918
Bihar,MADHEPURA,2001,Autumn,Rice,67682.0,74326.0,1.0982
Bihar,MADHEPURA,2001,Kharif,Rice,1388.0,2035.0,1.4661
Bihar,MADHEPURA,2001,Summer,Rice,20395.0,19326.0,0.9476
Bihar,MADHEPURA,2002,Autumn,Rice,18530.0,25397.0,1.3706
Bihar,MADHEPURA,2002,Summer,Rice,1084.0,1713.0,1.5803
Bihar,MADHEPURA,2002,Winter,Rice,67055.0,88118.0,1.3141
Bihar,MADHEPURA,2003,Autumn,Rice,19287.0,28937.0,1.5003
Bihar,MADHEPURA,2003,Summer,Rice,1503.0,2726.0,1.8137
Bihar,MADHEPURA,2003,Winter,Rice,58335.0,85354.0,1.4632
Bihar,MADHEPURA,2004,Autumn,Rice,17137.0,15145.0,0.8838
Bihar,MADHEPURA,2004,Summer,Rice,1706.0,2431.0,1.425
Bihar,MADHEPURA,2004,Winter,Rice,57958.0,68465.0,1.1813
Bihar,MADHEPURA,2005,Autumn,Rice,16933.0,18111.0,1.0696
Bihar,MADHEPURA,2005,Summer,Rice,2394.0,3704.0,1.5472
Bihar,MADHEPURA,2005,Winter,Rice,59073.0,75289.0,1.2745
Bihar,MADHEPURA,2006,Autumn,Rice,16832.0,19775.0,1.1748
Bihar,MADHEPURA,2006,Summer,Rice,1767.0,2822.0,1.5971
Bihar,MADHEPURA,2006,Winter,Rice,59682.0,67092.0,1.1242
Bihar,MADHEPURA,2007,Autumn,Rice,16198.0,21114.0,1.3035
Bihar,MADHEPURA,2007,Summer,Rice,2258.0,3647.0,1.6151
Bihar,MADHEPURA,2007,Winter,Rice,66418.0,98708.0,1.4862
Bihar,MADHEPURA,2008,Autumn,Rice,16424.0,19867.0,1.2096
Bihar,MADHEPURA,2008,Summer,Rice,1710.0,3125.0,1.8275
Bihar,MADHEPURA,2008,Winter,Rice,35005.0,22786.0,0.6509
Bihar,MADHEPURA,2009,Autumn,Rice,19658.0,21337.0,1.0854
Bihar,MADHEPURA,2009,Summer,Rice,424.0,466.0,1.0991
Bihar,MADHEPURA,2009,Winter,Rice,62948.0,81285.0,1.2913
Bihar,MADHEPURA,2010,Autumn,Rice,16993.0,18868.0,1.1103
Bihar,MADHEPURA,2010,Summer,Rice,475.0,837.0,1.7621
Bihar,MADHEPURA,2010,Winter,Rice,59202.0,41664.0,0.7038
Bihar,MADHEPURA,2011,Autumn,Rice,12134.0,10601.0,0.8737
Bihar,MADHEPURA,2011,Summer,Rice,914.0,1495.0,1.6357
Bihar,MADHEPURA,2011,Winter,Rice,58184.0,88064.0,1.5135
Bihar,MADHEPURA,2012,Autumn,Rice,11434.0,18153.0,1.5876
Bihar,MADHEPURA,2012,Summer,Rice,914.0,1685.0,1.8435
Bihar,MADHEPURA,2012,Winter,Rice,56918.0,149734.0,2.6307
Bihar,MADHEPURA,2013,Autumn,Rice,18873.0,28752.0,1.5234
Bihar,MADHEPURA,2013,Summer,Rice,1930.0,3905.0,2.0233
Bihar,MADHEPURA,2013,Winter,Rice,53961.0,78394.0,1.4528
Bihar,MADHEPURA,2014,Autumn,Rice,17032.0,34849.0,2.0461
Bihar,MADHEPURA,2014,Summer,Rice,1254.0,1727.0,1.3772
Bihar,MADHEPURA,2014,Winter,Rice,52568.0,117196.0,2.2294
Bihar,MADHUBANI,1997,Autumn,Rice,25274.0,32983.0,1.305
Bihar,MADHUBANI,1997,Summer,Rice,5198.0,11149.0,2.1449
Bihar,MADHUBANI,1997,Winter,Rice,141257.0,151364.0,1.0716
Bihar,MADHUBANI,1998,Summer,Rice,4869.0,5691.0,1.1688
Bihar,MADHUBANI,1998,Winter,Rice,135024.0,119136.0,0.8823
Bihar,MADHUBANI,1999,Kharif,Rice,31979.0,43125.0,1.3485
Bihar,MADHUBANI,1999,Summer,Rice,4846.0,6815.0,1.4063
Bihar,MADHUBANI,2000,Autumn,Rice,150336.0,175310.0,1.1661
Bihar,MADHUBANI,2000,Kharif,Rice,37328.0,37013.0,0.9916
Bihar,MADHUBANI,2000,Summer,Rice,3418.0,4589.0,1.3426
Bihar,MADHUBANI,2001,Autumn,Rice,144032.0,139005.0,0.9651
Bihar,MADHUBANI,2001,Kharif,Rice,3362.0,4879.0,1.4512
Bihar,MADHUBANI,2001,Summer,Rice,32460.0,29175.0,0.8988
Bihar,MADHUBANI,2002,Autumn,Rice,33310.0,29550.0,0.8871
Bihar,MADHUBANI,2002,Summer,Rice,3284.0,4775.0,1.454
Bihar,MADHUBANI,2002,Winter,Rice,145967.0,106955.0,0.7327
Bihar,MADHUBANI,2003,Autumn,Rice,37220.0,34390.0,0.924
Bihar,MADHUBANI,2003,Summer,Rice,4106.0,5840.0,1.4223
Bihar,MADHUBANI,2003,Winter,Rice,135156.0,136088.0,1.0069
Bihar,MADHUBANI,2004,Autumn,Rice,36084.0,9734.0,0.2698
Bihar,MADHUBANI,2004,Summer,Rice,1824.0,2710.0,1.4857
Bihar,MADHUBANI,2004,Winter,Rice,131724.0,34402.0,0.2612
Bihar,MADHUBANI,2005,Autumn,Rice,33625.0,23206.0,0.6901
Bihar,MADHUBANI,2005,Summer,Rice,2135.0,2747.0,1.2867
Bihar,MADHUBANI,2005,Winter,Rice,133256.0,51407.0,0.3858
Bihar,MADHUBANI,2006,Autumn,Rice,29615.0,29439.0,0.9941
Bihar,MADHUBANI,2006,Summer,Rice,2137.0,2743.0,1.2836
Bihar,MADHUBANI,2006,Winter,Rice,127177.0,109211.0,0.8587
Bihar,MADHUBANI,2007,Autumn,Rice,37150.0,22198.0,0.5975
Bihar,MADHUBANI,2007,Summer,Rice,2286.0,2874.0,1.2572
Bihar,MADHUBANI,2007,Winter,Rice,141004.0,60677.0,0.4303
Bihar,MADHUBANI,2008,Autumn,Rice,44990.0,44498.0,0.9891
Bihar,MADHUBANI,2008,Summer,Rice,2097.0,3613.0,1.7229
Bihar,MADHUBANI,2008,Winter,Rice,143906.0,172002.0,1.1952
Bihar,MADHUBANI,2009,Autumn,Rice,44464.0,42806.0,0.9627
Bihar,MADHUBANI,2009,Summer,Rice,2092.0,2223.0,1.0626
Bihar,MADHUBANI,2009,Winter,Rice,141813.0,234669.0,1.6548
Bihar,MADHUBANI,2010,Autumn,Rice,42514.0,28004.0,0.6587
Bihar,MADHUBANI,2010,Summer,Rice,2091.0,3811.0,1.8226
Bihar,MADHUBANI,2010,Winter,Rice,135046.0,69524.0,0.5148
Bihar,MADHUBANI,2011,Autumn,Rice,43649.0,76386.0,1.75
Bihar,MADHUBANI,2011,Summer,Rice,2067.0,3772.0,1.8249
Bihar,MADHUBANI,2011,Winter,Rice,133334.0,212613.0,1.5946
Bihar,MADHUBANI,2012,Autumn,Rice,43215.0,58130.0,1.3451
Bihar,MADHUBANI,2012,Summer,Rice,7504.0,16052.0,2.1391
Bihar,MADHUBANI,2012,Winter,Rice,122955.0,115615.0,0.9403
Bihar,MADHUBANI,2013,Autumn,Rice,43805.0,34844.0,0.7954
Bihar,MADHUBANI,2013,Summer,Rice,6908.0,14024.0,2.0301
Bihar,MADHUBANI,2013,Winter,Rice,125361.0,112720.0,0.8992
Bihar,MADHUBANI,2014,Autumn,Rice,85245.0,123515.0,1.4489
Bihar,MADHUBANI,2014,Summer,Rice,7230.0,12606.0,1.7436
Bihar,MADHUBANI,2014,Winter,Rice,115911.0,188450.0,1.6258
Bihar,MUNGER,1997,Autumn,Rice,5.0,5.0,1.0
Bihar,MUNGER,1997,Summer,Rice,23.0,46.0,2.0
Bihar,MUNGER,1997,Winter,Rice,32374.0,51041.0,1.5766
Bihar,MUNGER,1998,Winter,Rice,28598.0,36210.0,1.2662
Bihar,MUNGER,1999,Summer,Rice,7.0,9.0,1.2857
Bihar,MUNGER,2000,Autumn,Rice,30952.0,46531.0,1.5033
Bihar,MUNGER,2000,Summer,Rice,175.0,243.0,1.3886
Bihar,MUNGER,2001,Autumn,Rice,26296.0,37781.0,1.4368
Bihar,MUNGER,2001,Kharif,Rice,167.0,279.0,1.6707
Bihar,MUNGER,2001,Summer,Rice,352.0,465.0,1.321
Bihar,MUNGER,2002,Winter,Rice,23411.0,27926.0,1.1929
Bihar,MUNGER,2003,Summer,Rice,1.0,1.0,1.0
Bihar,MUNGER,2003,Winter,Rice,25974.0,38980.0,1.5007
Bihar,MUNGER,2004,Winter,Rice,25617.0,38474.0,1.5019
Bihar,MUNGER,2005,Autumn,Rice,10.0,9.0,0.9
Bihar,MUNGER,2005,Summer,Rice,103.0,112.0,1.0874
Bihar,MUNGER,2005,Winter,Rice,24716.0,34856.0,1.4103
Bihar,MUNGER,2006,Autumn,Rice,695.0,614.0,0.8835
Bihar,MUNGER,2006,Winter,Rice,29332.0,59079.0,2.0141
Bihar,MUNGER,2007,Autumn,Rice,40.0,31.0,0.775
Bihar,MUNGER,2007,Winter,Rice,31467.0,56952.0,1.8099
Bihar,MUNGER,2008,Winter,Rice,31713.0,46881.0,1.4783
Bihar,MUNGER,2009,Summer,Rice,119.0,209.0,1.7563
Bihar,MUNGER,2009,Winter,Rice,29454.0,30874.0,1.0482
Bihar,MUNGER,2010,Summer,Rice,89.0,170.0,1.9101
Bihar,MUNGER,2010,Winter,Rice,25936.0,11615.0,0.4478
Bihar,MUNGER,2011,Summer,Rice,91.0,160.0,1.7582
Bihar,MUNGER,2011,Winter,Rice,29276.0,62158.0,2.1232
Bihar,MUNGER,2012,Autumn,Rice,1.0,2.0,2.0
Bihar,MUNGER,2012,Summer,Rice,91.0,233.0,2.5604
Bihar,MUNGER,2012,Winter,Rice,26687.0,75051.0,2.8123
Bihar,MUNGER,2013,Autumn,Rice,10.0,9.0,0.9
Bihar,MUNGER,2013,Summer,Rice,270.0,630.0,2.3333
Bihar,MUNGER,2013,Winter,Rice,25361.0,65571.0,2.5855
Bihar,MUNGER,2014,Autumn,Rice,24.0,42.0,1.75
Bihar,MUNGER,2014,Summer,Rice,270.0,583.0,2.1593
Bihar,MUNGER,2014,Winter,Rice,21962.0,61164.0,2.785
Bihar,MUZAFFARPUR,1997,Autumn,Rice,28848.0,34285.0,1.1885
Bihar,MUZAFFARPUR,1997,Summer,Rice,1584.0,2438.0,1.5391
Bihar,MUZAFFARPUR,1997,Winter,Rice,103795.0,137271.0,1.3225
Bihar,MUZAFFARPUR,1998,Summer,Rice,2253.0,1422.0,0.6312
Bihar,MUZAFFARPUR,1998,Winter,Rice,98422.0,100414.0,1.0202
Bihar,MUZAFFARPUR,1999,Kharif,Rice,25290.0,20166.0,0.7974
Bihar,MUZAFFARPUR,1999,Summer,Rice,327.0,147.0,0.4495
Bihar,MUZAFFARPUR,2000,Autumn,Rice,98446.0,127720.0,1.2974
Bihar,MUZAFFARPUR,2000,Kharif,Rice,30980.0,35774.0,1.1547
Bihar,MUZAFFARPUR,2000,Summer,Rice,804.0,1473.0,1.8321
Bihar,MUZAFFARPUR,2001,Autumn,Rice,100084.0,104783.0,1.047
Bihar,MUZAFFARPUR,2001,Kharif,Rice,800.0,1464.0,1.83
Bihar,MUZAFFARPUR,2001,Summer,Rice,33832.0,38296.0,1.1319
Bihar,MUZAFFARPUR,2002,Autumn,Rice,37639.0,42214.0,1.1215
Bihar,MUZAFFARPUR,2002,Summer,Rice,50.0,101.0,2.02
Bihar,MUZAFFARPUR,2002,Winter,Rice,108985.0,116345.0,1.0675
Bihar,MUZAFFARPUR,2003,Autumn,Rice,36908.0,42681.0,1.1564
Bihar,MUZAFFARPUR,2003,Summer,Rice,834.0,848.0,1.0168
Bihar,MUZAFFARPUR,2003,Winter,Rice,116374.0,121729.0,1.046
Bihar,MUZAFFARPUR,2004,Autumn,Rice,39093.0,26568.0,0.6796
Bihar,MUZAFFARPUR,2004,Summer,Rice,830.0,1218.0,1.4675
Bihar,MUZAFFARPUR,2004,Winter,Rice,111406.0,15281.0,0.1372
Bihar,MUZAFFARPUR,2005,Autumn,Rice,28377.0,23614.0,0.8322
Bihar,MUZAFFARPUR,2005,Winter,Rice,96615.0,56773.0,0.5876
Bihar,MUZAFFARPUR,2006,Autumn,Rice,27766.0,18120.0,0.6526
Bihar,MUZAFFARPUR,2006,Winter,Rice,111611.0,77439.0,0.6938
Bihar,MUZAFFARPUR,2007,Autumn,Rice,33173.0,3348.0,0.1009
Bihar,MUZAFFARPUR,2007,Winter,Rice,126492.0,11450.0,0.0905
Bihar,MUZAFFARPUR,2008,Autumn,Rice,29924.0,37584.0,1.256
Bihar,MUZAFFARPUR,2008,Summer,Rice,199.0,339.0,1.7035
Bihar,MUZAFFARPUR,2008,Winter,Rice,126639.0,167272.0,1.3209
Bihar,MUZAFFARPUR,2009,Autumn,Rice,29506.0,13146.0,0.4455
Bihar,MUZAFFARPUR,2009,Summer,Rice,235.0,343.0,1.4596
Bihar,MUZAFFARPUR,2009,Winter,Rice,103429.0,32887.0,0.318
Bihar,MUZAFFARPUR,2010,Autumn,Rice,16857.0,11821.0,0.7013
Bihar,MUZAFFARPUR,2010,Summer,Rice,260.0,439.0,1.6885
Bihar,MUZAFFARPUR,2010,Winter,Rice,103038.0,48254.0,0.4683
Bihar,MUZAFFARPUR,2011,Autumn,Rice,16700.0,27957.0,1.6741
Bihar,MUZAFFARPUR,2011,Summer,Rice,69.0,125.0,1.8116
Bihar,MUZAFFARPUR,2011,Winter,Rice,115913.0,274156.0,2.3652
Bihar,MUZAFFARPUR,2012,Autumn,Rice,16688.0,33833.0,2.0274
Bihar,MUZAFFARPUR,2012,Summer,Rice,219.0,502.0,2.2922
Bihar,MUZAFFARPUR,2012,Winter,Rice,100602.0,221794.0,2.2047
Bihar,MUZAFFARPUR,2013,Autumn,Rice,19698.0,6775.0,0.3439
Bihar,MUZAFFARPUR,2013,Summer,Rice,241.0,567.0,2.3527
Bihar,MUZAFFARPUR,2013,Winter,Rice,111168.0,92726.0,0.8341
Bihar,MUZAFFARPUR,2014,Autumn,Rice,31319.0,69515.0,2.2196
Bihar,MUZAFFARPUR,2014,Summer,Rice,160.0,361.0,2.2563
Bihar,MUZAFFARPUR,2014,Winter,Rice,108886.0,215461.0,1.9788
Bihar,NALANDA,1997,Summer,Rice,83.0,167.0,2.012
Bihar,NALANDA,1997,Winter,Rice,107219.0,118067.0,1.1012
Bihar,NALANDA,1998,Summer,Rice,17.0,38.0,2.2353
Bihar,NALANDA,1998,Winter,Rice,113571.0,200705.0,1.7672
Bihar,NALANDA,1999,Summer,Rice,1.0,2.0,2.0
Bihar,NALANDA,2000,Autumn,Rice,123926.0,116419.0,0.9394
Bihar,NALANDA,2001,Autumn,Rice,87819.0,132648.0,1.5105
Bihar,NALANDA,2002,Winter,Rice,93295.0,83225.0,0.8921
Bihar,NALANDA,2003,Autumn,Rice,2.0,2.0,1.0
Bihar,NALANDA,2003,Winter,Rice,99064.0,96889.0,0.978
Bihar,NALANDA,2004,Autumn,Rice,2.0,2.0,1.0
Bihar,NALANDA,2004,Winter,Rice,94059.0,17097.0,0.1818
Bihar,NALANDA,2005,Autumn,Rice,44.0,45.0,1.0227
Bihar,NALANDA,2005,Winter,Rice,102788.0,47541.0,0.4625
Bihar,NALANDA,2006,Autumn,Rice,35.0,38.0,1.0857
Bihar,NALANDA,2006,Winter,Rice,95350.0,227208.0,2.3829
Bihar,NALANDA,2007,Autumn,Rice,50.0,29.0,0.58
Bihar,NALANDA,2007,Summer,Rice,85.0,122.0,1.4353
Bihar,NALANDA,2007,Winter,Rice,90072.0,118522.0,1.3159
Bihar,NALANDA,2008,Autumn,Rice,50.0,67.0,1.34
Bihar,NALANDA,2008,Winter,Rice,87248.0,121433.0,1.3918
Bihar,NALANDA,2009,Autumn,Rice,186.0,178.0,0.957
Bihar,NALANDA,2009,Summer,Rice,17.0,33.0,1.9412
Bihar,NALANDA,2009,Winter,Rice,60375.0,56135.0,0.9298
Bihar,NALANDA,2010,Summer,Rice,90.0,175.0,1.9444
Bihar,NALANDA,2010,Winter,Rice,68335.0,74082.0,1.0841
Bihar,NALANDA,2011,Autumn,Rice,303.0,482.0,1.5908
Bihar,NALANDA,2011,Winter,Rice,126188.0,347211.0,2.7515
Bihar,NALANDA,2012,Winter,Rice,112084.0,281071.0,2.5077
Bihar,NALANDA,2013,Winter,Rice,49395.0,112398.0,2.2755
Bihar,NALANDA,2014,Autumn,Rice,12.0,21.0,1.75
Bihar,NALANDA,2014,Winter,Rice,83935.0,217083.0,2.5863
Bihar,NAWADA,1997,Autumn,Rice,2.0,2.0,1.0
Bihar,NAWADA,1997,Summer,Rice,145.0,260.0,1.7931
Bihar,NAWADA,1997,Winter,Rice,84042.0,126323.0,1.5031
Bihar,NAWADA,1998,Summer,Rice,80.0,174.0,2.175
Bihar,NAWADA,1998,Winter,Rice,82155.0,142253.0,1.7315
Bihar,NAWADA,1999,Kharif,Rice,54.0,57.0,1.0556
Bihar,NAWADA,1999,Summer,Rice,59.0,125.0,2.1186
Bihar,NAWADA,2000,Autumn,Rice,82394.0,91033.0,1.1048
Bihar,NAWADA,2000,Kharif,Rice,46.0,57.0,1.2391
Bihar,NAWADA,2000,Summer,Rice,43.0,76.0,1.7674
Bihar,NAWADA,2001,Autumn,Rice,80793.0,131486.0,1.6274
Bihar,NAWADA,2001,Kharif,Rice,41.0,75.0,1.8293
Bihar,NAWADA,2002,Summer,Rice,44.0,75.0,1.7045
Bihar,NAWADA,2002,Winter,Rice,81062.0,123521.0,1.5238
Bihar,NAWADA,2003,Autumn,Rice,33.0,40.0,1.2121
Bihar,NAWADA,2003,Summer,Rice,47.0,65.0,1.383
Bihar,NAWADA,2003,Winter,Rice,78394.0,127325.0,1.6242
Bihar,NAWADA,2004,Summer,Rice,19.0,26.0,1.3684
Bihar,NAWADA,2004,Winter,Rice,37533.0,12996.0,0.3463
Bihar,NAWADA,2005,Winter,Rice,44737.0,28687.0,0.6412
Bihar,NAWADA,2006,Summer,Rice,2.0,3.0,1.5
Bihar,NAWADA,2006,Winter,Rice,73306.0,147686.0,2.0147
Bihar,NAWADA,2007,Winter,Rice,74970.0,153323.0,2.0451
Bihar,NAWADA,2008,Winter,Rice,74990.0,148475.0,1.9799
Bihar,NAWADA,2009,Winter,Rice,51211.0,61319.0,1.1974
Bihar,NAWADA,2010,Winter,Rice,44412.0,45968.0,1.035
Bihar,NAWADA,2011,Winter,Rice,66269.0,194741.0,2.9386
Bihar,NAWADA,2012,Winter,Rice,64792.0,187882.0,2.8998
Bihar,NAWADA,2013,Autumn,Rice,2560.0,3528.0,1.3781
Bihar,NAWADA,2013,Winter,Rice,60716.0,128628.0,2.1185
Bihar,NAWADA,2014,Autumn,Rice,174.0,302.0,1.7356
Bihar,NAWADA,2014,Winter,Rice,77055.0,236713.0,3.072
Bihar,PASHCHIM CHAMPARAN,1997,Autumn,Rice,80375.0,147314.0,1.8328
Bihar,PASHCHIM CHAMPARAN,1997,Summer,Rice,10460.0,16108.0,1.54
Bihar,PASHCHIM CHAMPARAN,1997,Winter,Rice,121516.0,224254.0,1.8455
Bihar,PASHCHIM CHAMPARAN,1998,Summer,Rice,10322.0,15100.0,1.4629
Bihar,PASHCHIM CHAMPARAN,1998,Winter,Rice,114373.0,184682.0,1.6147
Bihar,PASHCHIM CHAMPARAN,1999,Kharif,Rice,57964.0,121964.0,2.1041
Bihar,PASHCHIM CHAMPARAN,1999,Summer,Rice,10631.0,15327.0,1.4417
Bihar,PASHCHIM CHAMPARAN,2000,Autumn,Rice,110973.0,215438.0,1.9414
Bihar,PASHCHIM CHAMPARAN,2000,Kharif,Rice,64857.0,153081.0,2.3603
Bihar,PASHCHIM CHAMPARAN,2000,Summer,Rice,10438.0,20323.0,1.947
Bihar,PASHCHIM CHAMPARAN,2001,Autumn,Rice,82008.0,154952.0,1.8895
Bihar,PASHCHIM CHAMPARAN,2001,Kharif,Rice,10612.0,20316.0,1.9144
Bihar,PASHCHIM CHAMPARAN,2001,Summer,Rice,65505.0,95564.0,1.4589
Bihar,PASHCHIM CHAMPARAN,2002,Autumn,Rice,60600.0,107736.0,1.7778
Bihar,PASHCHIM CHAMPARAN,2002,Summer,Rice,10346.0,21144.0,2.0437
Bihar,PASHCHIM CHAMPARAN,2002,Winter,Rice,90031.0,167491.0,1.8604
Bihar,PASHCHIM CHAMPARAN,2003,Autumn,Rice,60482.0,101979.0,1.6861
Bihar,PASHCHIM CHAMPARAN,2003,Summer,Rice,7660.0,7992.0,1.0433
Bihar,PASHCHIM CHAMPARAN,2003,Winter,Rice,89790.0,117144.0,1.3046
Bihar,PASHCHIM CHAMPARAN,2004,Autumn,Rice,62896.0,90637.0,1.4411
Bihar,PASHCHIM CHAMPARAN,2004,Summer,Rice,10496.0,14985.0,1.4277
Bihar,PASHCHIM CHAMPARAN,2004,Winter,Rice,95647.0,22242.0,0.2325
Bihar,PASHCHIM CHAMPARAN,2005,Autumn,Rice,60970.0,75796.0,1.2432
Bihar,PASHCHIM CHAMPARAN,2005,Summer,Rice,9461.0,6911.0,0.7305
Bihar,PASHCHIM CHAMPARAN,2005,Winter,Rice,96830.0,123681.0,1.2773
Bihar,PASHCHIM CHAMPARAN,2006,Autumn,Rice,62429.0,82929.0,1.3284
Bihar,PASHCHIM CHAMPARAN,2006,Summer,Rice,9780.0,14722.0,1.5053
Bihar,PASHCHIM CHAMPARAN,2006,Winter,Rice,96711.0,70258.0,0.7265
Bihar,PASHCHIM CHAMPARAN,2007,Autumn,Rice,62292.0,36370.0,0.5839
Bihar,PASHCHIM CHAMPARAN,2007,Summer,Rice,10428.0,16090.0,1.543
Bihar,PASHCHIM CHAMPARAN,2007,Winter,Rice,96996.0,36374.0,0.375
Bihar,PASHCHIM CHAMPARAN,2008,Autumn,Rice,64203.0,135787.0,2.115
Bihar,PASHCHIM CHAMPARAN,2008,Summer,Rice,9681.0,16297.0,1.6834
Bihar,PASHCHIM CHAMPARAN,2008,Winter,Rice,104422.0,200558.0,1.9206
Bihar,PASHCHIM CHAMPARAN,2009,Autumn,Rice,29293.0,47967.0,1.6375
Bihar,PASHCHIM CHAMPARAN,2009,Summer,Rice,6712.0,8850.0,1.3185
Bihar,PASHCHIM CHAMPARAN,2009,Winter,Rice,94368.0,119367.0,1.2649
Bihar,PASHCHIM CHAMPARAN,2010,Autumn,Rice,33623.0,38155.0,1.1348
Bihar,PASHCHIM CHAMPARAN,2010,Summer,Rice,2447.0,4320.0,1.7654
Bihar,PASHCHIM CHAMPARAN,2010,Winter,Rice,93308.0,117436.0,1.2586
Bihar,PASHCHIM CHAMPARAN,2011,Autumn,Rice,52990.0,104671.0,1.9753
Bihar,PASHCHIM CHAMPARAN,2011,Summer,Rice,273.0,447.0,1.6374
Bihar,PASHCHIM CHAMPARAN,2011,Winter,Rice,119953.0,311459.0,2.5965
Bihar,PASHCHIM CHAMPARAN,2012,Autumn,Rice,47432.0,91581.0,1.9308
Bihar,PASHCHIM CHAMPARAN,2012,Summer,Rice,1581.0,3634.0,2.2985
Bihar,PASHCHIM CHAMPARAN,2012,Winter,Rice,114897.0,265446.0,2.3103
Bihar,PASHCHIM CHAMPARAN,2013,Autumn,Rice,48010.0,93968.0,1.9573
Bihar,PASHCHIM CHAMPARAN,2013,Summer,Rice,189.0,437.0,2.3122
Bihar,PASHCHIM CHAMPARAN,2013,Winter,Rice,114420.0,239053.0,2.0893
Bihar,PASHCHIM CHAMPARAN,2014,Autumn,Rice,43085.0,78658.0,1.8256
Bihar,PASHCHIM CHAMPARAN,2014,Summer,Rice,172.0,353.0,2.0523
Bihar,PASHCHIM CHAMPARAN,2014,Winter,Rice,109718.0,289137.0,2.6353
Bihar,PATNA,1997,Autumn,Rice,1179.0,1594.0,1.352
Bihar,PATNA,1997,Summer,Rice,146.0,286.0,1.9589
