state,district,crop,season,year,geographic_level,final_yield_t_ha,yield_valid,yield_source_name,yield_source_url,yield_retrieved_date,district_id,canonical_district_name,administrative_boundary_notes,season_window_start,prediction_cutoff_date,weather_available,weather_source,weather_precip_mm_sum,weather_humidity_pct_mean,weather_wind_speed_ms_mean,weather_days_observed,weather_days_expected,satellite_available,satellite_source,satellite_ndvi_mean,satellite_evi_mean,satellite_ndwi_mean,satellite_scenes_observed,satellite_date_range_coverage,soil_available,soil_phh2o,soil_soc,soil_clay,soil_sand,soil_nitrogen,soil_source,rejection_reason,weather_temp_c_mean,dataset_version
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,1999,district,3.4451,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,1999-11-01,2000-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,89.19,70.28,1.777,121,182,True,data\raw\satellite\districts\D0007_landsat.csv,0.2987,0.192,-0.0574,3,0.665,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,25.652,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2000,district,1.924,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2000-06-01,2000-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1134.5,78.83,1.524,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.6035,0.3848,0.2141,5,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.071,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2000,district,1.8291,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2000-11-01,2001-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,96.79,67.76,1.361,181,181,True,data\raw\satellite\districts\D0007_landsat.csv,0.3458,0.215,-0.0146,13,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,24.843,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2001,district,2.202,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2001-06-01,2001-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1615.19,81.77,1.623,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.6345,0.4001,0.2393,2,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,26.982,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2001,district,2.2689,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2001-11-01,2002-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,212.45,71.06,1.662,181,181,True,data\raw\satellite\districts\D0007_landsat.csv,0.3695,0.2313,-0.0049,19,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,24.868,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2002,district,1.747,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2002-06-01,2002-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,910.96,78.74,1.637,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.4672,0.3033,0.121,8,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.273,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2002,district,2.5348,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2002-11-01,2003-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,117.88,71.03,1.485,181,181,True,data\raw\satellite\districts\D0007_landsat.csv,0.3386,0.2139,-0.0107,17,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,24.923,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2003,district,2.241,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2003-06-01,2003-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1360.81,80.97,1.647,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.5747,0.3565,0.1978,7,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.078,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2003,district,2.0399,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2003-11-01,2004-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,131.82,69.33,1.612,182,182,True,data\raw\satellite\districts\D0007_landsat.csv,0.429,0.2659,0.0637,38,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,24.729,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2004,district,2.351,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2004-06-01,2004-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1103.79,78.63,1.595,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.5823,0.3805,0.2105,19,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.083,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2004,district,2.6128,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2004-11-01,2005-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,100.95,69.67,1.431,181,181,True,data\raw\satellite\districts\D0007_landsat.csv,0.3846,0.2458,0.024,44,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,25.283,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2005,district,1.768,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2005-06-01,2005-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1406.03,79.52,1.692,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.486,0.3103,0.1652,10,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.299,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2005,district,2.3849,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2005-11-01,2006-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,106.14,67.97,1.43,181,181,True,data\raw\satellite\districts\D0007_landsat.csv,0.396,0.2451,0.0319,36,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,24.79,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2006,district,2.535,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2006-06-01,2006-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1527.05,80.84,1.616,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.565,0.3747,0.1953,11,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.231,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2006,district,2.1089,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2006-11-01,2007-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,109.37,71.64,1.406,181,181,True,data\raw\satellite\districts\D0007_landsat.csv,0.3588,0.2318,0.0087,46,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,24.998,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2007,district,3.0498,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2007-06-01,2007-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1428.47,81.28,1.772,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.5895,0.3762,0.2309,9,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,26.998,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2007,district,3.0,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2007-11-01,2008-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,192.6,71.09,1.319,182,182,True,data\raw\satellite\districts\D0007_landsat.csv,0.4418,0.2796,0.067,31,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,24.884,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2008,district,2.01,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2008-06-01,2008-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1201.61,81.26,1.68,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.5853,0.3776,0.2037,17,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.028,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2008,district,2.321,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2008-11-01,2009-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,85.18,70.43,1.362,181,181,True,data\raw\satellite\districts\D0007_landsat.csv,0.3723,0.2367,0.0157,45,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,25.701,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2009,district,2.1,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2009-06-01,2009-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1014.93,77.43,1.586,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.5882,0.3851,0.1933,18,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.952,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2009,district,2.366,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2009-11-01,2010-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,95.66,70.56,1.599,181,181,True,data\raw\satellite\districts\D0007_landsat.csv,0.432,0.2792,0.0486,35,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,25.578,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2010,district,0.8136,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2010-06-01,2010-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1541.3,84.48,1.608,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.5695,0.3673,0.2459,4,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.15,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2010,district,2.37,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2010-11-01,2011-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,330.98,73.86,1.287,181,181,True,data\raw\satellite\districts\D0007_landsat.csv,0.4336,0.269,0.0508,23,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,24.355,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2011,district,1.9172,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2011-06-01,2011-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,920.24,78.53,1.528,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.5955,0.3932,0.2142,15,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.26,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Rabi,2011,district,2.1088,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2011-11-01,2012-04-30,True,data\raw\weather\districts\D0007_weather_daily.csv,66.1,68.09,1.486,182,182,True,data\raw\satellite\districts\D0007_landsat.csv,0.4253,0.2694,0.0533,21,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,25.262,experiment1_baseline
Andhra Pradesh,SRIKAKULAM,Rice,Kharif,2012,district,2.53,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD009,Srikakulam,No known boundary issue for this district.,2012-06-01,2012-11-30,True,data\raw\weather\districts\D0007_weather_daily.csv,1469.15,80.35,1.738,183,183,True,data\raw\satellite\districts\D0007_landsat.csv,0.6693,0.4501,0.2883,6,1.0,True,64.0,308.0,303.0,349.0,173.0,ISRIC SoilGrids REST API v2.0,,27.059,experiment1_baseline
