state,district,crop,season,year,geographic_level,final_yield_t_ha,yield_valid,yield_source_name,yield_source_url,yield_retrieved_date,district_id,canonical_district_name,administrative_boundary_notes,season_window_start,prediction_cutoff_date,weather_available,weather_source,weather_precip_mm_sum,weather_humidity_pct_mean,weather_wind_speed_ms_mean,weather_days_observed,weather_days_expected,satellite_available,satellite_source,satellite_ndvi_mean,satellite_evi_mean,satellite_ndwi_mean,satellite_scenes_observed,satellite_date_range_coverage,soil_available,soil_phh2o,soil_soc,soil_clay,soil_sand,soil_nitrogen,soil_source,rejection_reason,weather_temp_c_mean
Andhra Pradesh,KURNOOL,Rice,Kharif,2006,district,3.349,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2006-06-01,2006-11-30,True,data\raw\weather\districts\D0005_weather_daily.csv,493.56,67.03,3.334,183,183,True,data\raw\satellite\districts\D0005_landsat.csv,0.3895,0.2576,0.0147,19,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.835
Andhra Pradesh,KURNOOL,Rice,Rabi,2006,district,2.947,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2006-11-01,2007-04-30,True,data\raw\weather\districts\D0005_weather_daily.csv,85.19,49.02,2.024,181,181,True,data\raw\satellite\districts\D0005_landsat.csv,0.2875,0.1934,-0.0643,72,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.879
Andhra Pradesh,KURNOOL,Rice,Kharif,2007,district,3.6889,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2007-06-01,2007-11-30,True,data\raw\weather\districts\D0005_weather_daily.csv,940.07,71.16,2.957,183,183,True,data\raw\satellite\districts\D0005_landsat.csv,0.4488,0.2906,0.0612,15,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,25.964
Andhra Pradesh,KURNOOL,Rice,Rabi,2007,district,2.6842,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2007-11-01,2008-04-30,True,data\raw\weather\districts\D0005_weather_daily.csv,211.87,53.77,1.732,182,182,True,data\raw\satellite\districts\D0005_landsat.csv,0.3809,0.2513,0.0056,48,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,25.896
Andhra Pradesh,KURNOOL,Rice,Kharif,2008,district,3.329,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2008-06-01,2008-11-30,True,data\raw\weather\districts\D0005_weather_daily.csv,624.12,66.59,2.982,183,183,True,data\raw\satellite\districts\D0005_landsat.csv,0.4142,0.271,0.0531,23,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.667
Andhra Pradesh,KURNOOL,Rice,Rabi,2008,district,3.545,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2008-11-01,2009-04-30,True,data\raw\weather\districts\D0005_weather_daily.csv,105.24,47.89,1.836,181,181,True,data\raw\satellite\districts\D0005_landsat.csv,0.3605,0.2425,0.0017,70,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.991
Andhra Pradesh,KURNOOL,Rice,Kharif,2009,district,3.131,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2009-06-01,2009-11-30,True,data\raw\weather\districts\D0005_weather_daily.csv,800.24,68.38,3.238,183,183,True,data\raw\satellite\districts\D0005_landsat.csv,0.4443,0.302,0.0698,22,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.865
Andhra Pradesh,KURNOOL,Rice,Rabi,2009,district,3.527,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2009-11-01,2010-04-30,True,data\raw\weather\districts\D0005_weather_daily.csv,132.29,52.91,1.845,181,181,True,data\raw\satellite\districts\D0005_landsat.csv,0.3994,0.2719,0.0359,45,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,27.148
Andhra Pradesh,KURNOOL,Rice,Kharif,2010,district,2.7997,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2010-06-01,2010-11-30,True,data\raw\weather\districts\D0005_weather_daily.csv,878.07,74.44,2.802,183,183,True,data\raw\satellite\districts\D0005_landsat.csv,0.2672,0.1781,-0.071,8,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.294
Andhra Pradesh,KURNOOL,Rice,Rabi,2010,district,3.204,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2010-11-01,2011-04-30,True,data\raw\weather\districts\D0005_weather_daily.csv,134.53,51.18,1.908,181,181,True,data\raw\satellite\districts\D0005_landsat.csv,0.3304,0.2146,-0.0207,27,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.129
Andhra Pradesh,KURNOOL,Rice,Kharif,2011,district,3.6298,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2011-06-01,2011-11-30,True,data\raw\weather\districts\D0005_weather_daily.csv,605.93,66.9,3.247,183,183,True,data\raw\satellite\districts\D0005_landsat.csv,0.4772,0.3251,0.1035,17,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.702
Andhra Pradesh,KURNOOL,Rice,Rabi,2011,district,3.124,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2011-11-01,2012-04-30,True,data\raw\weather\districts\D0005_weather_daily.csv,43.64,45.4,1.894,182,182,True,data\raw\satellite\districts\D0005_landsat.csv,0.3446,0.2339,-0.0203,34,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.928
Andhra Pradesh,KURNOOL,Rice,Kharif,2012,district,3.811,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2012-06-01,2012-11-30,True,data\raw\weather\districts\D0005_weather_daily.csv,557.87,64.31,3.227,183,183,True,data\raw\satellite\districts\D0005_landsat.csv,0.4227,0.2845,0.03,8,1.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,,26.871
Andhra Pradesh,KURNOOL,Rice,Rabi,2012,district,3.569,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2012-11-01,2013-04-30,False,data\raw\weather\districts\D0005_weather_daily.csv,,,,0,181,False,data\raw\satellite\districts\D0005_landsat.csv,,,,4,0.337,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,KURNOOL,Rice,Kharif,2013,district,3.676,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2013-06-01,2013-11-30,False,data\raw\weather\districts\D0005_weather_daily.csv,,,,0,183,False,data\raw\satellite\districts\D0005_landsat.csv,,,,0,0.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,KURNOOL,Rice,Rabi,2013,district,3.654,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2013-11-01,2014-04-30,False,data\raw\weather\districts\D0005_weather_daily.csv,,,,0,181,False,data\raw\satellite\districts\D0005_landsat.csv,,,,0,0.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,KURNOOL,Rice,Kharif,2014,district,3.948,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2014-06-01,2014-11-30,False,data\raw\weather\districts\D0005_weather_daily.csv,,,,0,183,False,data\raw\satellite\districts\D0005_landsat.csv,,,,0,0.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,KURNOOL,Rice,Rabi,2014,district,3.547,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2014-11-01,2015-04-30,False,data\raw\weather\districts\D0005_weather_daily.csv,,,,0,181,False,data\raw\satellite\districts\D0005_landsat.csv,,,,0,0.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,KURNOOL,Rice,Whole Year,2014,district,3.8666,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD006,Kurnool,No known boundary issue for this district.,2014-07-01,2015-06-30,False,data\raw\weather\districts\D0005_weather_daily.csv,,,,0,365,False,data\raw\satellite\districts\D0005_landsat.csv,,,,0,0.0,True,72.0,291.0,327.0,374.0,130.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,PRAKASAM,Rice,Kharif,1997,district,2.0048,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD007,Prakasam,No known boundary issue for this district.,1997-06-01,1997-11-30,False,data\raw\weather\districts\D0006_weather_daily.csv,,,,0,183,False,data\raw\satellite\districts\D0006_landsat.csv,,,,0,0.0,True,71.0,421.0,330.0,410.0,156.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,PRAKASAM,Rice,Rabi,1997,district,2.9933,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD007,Prakasam,No known boundary issue for this district.,1997-11-01,1998-04-30,False,data\raw\weather\districts\D0006_weather_daily.csv,,,,0,181,False,data\raw\satellite\districts\D0006_landsat.csv,,,,0,0.0,True,71.0,421.0,330.0,410.0,156.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,PRAKASAM,Rice,Kharif,1998,district,2.8669,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD007,Prakasam,No known boundary issue for this district.,1998-06-01,1998-11-30,False,data\raw\weather\districts\D0006_weather_daily.csv,,,,0,183,False,data\raw\satellite\districts\D0006_landsat.csv,,,,0,0.0,True,71.0,421.0,330.0,410.0,156.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,PRAKASAM,Rice,Rabi,1998,district,3.3726,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD007,Prakasam,No known boundary issue for this district.,1998-11-01,1999-04-30,False,data\raw\weather\districts\D0006_weather_daily.csv,,,,0,181,False,data\raw\satellite\districts\D0006_landsat.csv,,,,0,0.0,True,71.0,421.0,330.0,410.0,156.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,PRAKASAM,Rice,Kharif,1999,district,2.7153,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD007,Prakasam,No known boundary issue for this district.,1999-06-01,1999-11-30,False,data\raw\weather\districts\D0006_weather_daily.csv,,,,0,183,False,data\raw\satellite\districts\D0006_landsat.csv,,,,0,0.0,True,71.0,421.0,330.0,410.0,156.0,ISRIC SoilGrids REST API v2.0,no weather or satellite match,
Andhra Pradesh,PRAKASAM,Rice,Rabi,1999,district,2.3602,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD007,Prakasam,No known boundary issue for this district.,1999-11-01,2000-04-30,True,data\raw\weather\districts\D0006_weather_daily.csv,89.14,61.89,1.748,121,182,True,data\raw\satellite\districts\D0006_landsat.csv,0.3758,0.2592,0.0191,6,0.665,True,71.0,421.0,330.0,410.0,156.0,ISRIC SoilGrids REST API v2.0,,26.906
Andhra Pradesh,PRAKASAM,Rice,Kharif,2000,district,3.094,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD007,Prakasam,No known boundary issue for this district.,2000-06-01,2000-11-30,True,data\raw\weather\districts\D0006_weather_daily.csv,833.48,70.79,2.372,183,183,True,data\raw\satellite\districts\D0006_landsat.csv,0.4323,0.2759,0.0979,5,1.0,True,71.0,421.0,330.0,410.0,156.0,ISRIC SoilGrids REST API v2.0,,27.035
Andhra Pradesh,PRAKASAM,Rice,Rabi,2000,district,3.27,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD007,Prakasam,No known boundary issue for this district.,2000-11-01,2001-04-30,True,data\raw\weather\districts\D0006_weather_daily.csv,121.36,63.47,1.547,181,181,True,data\raw\satellite\districts\D0006_landsat.csv,0.3668,0.2439,-0.0017,16,1.0,True,71.0,421.0,330.0,410.0,156.0,ISRIC SoilGrids REST API v2.0,,25.612
Andhra Pradesh,PRAKASAM,Rice,Kharif,2001,district,3.286,True,"Government of India, Ministry of Agriculture and Farmers Welfare, Department of Agriculture and Farmers Welfare - District-wise, season-wise crop production statistics from 1997 (via data.gov.in)",https://api.data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-02,SD007,Prakasam,No known boundary issue for this district.,2001-06-01,2001-11-30,True,data\raw\weather\districts\D0006_weather_daily.csv,606.35,67.13,2.562,183,183,True,data\raw\satellite\districts\D0006_landsat.csv,0.3744,0.2426,0.0601,7,1.0,True,71.0,421.0,330.0,410.0,156.0,ISRIC SoilGrids REST API v2.0,,28.0
