state,district,year,season,gross_cropped_area_ha,n_crops_grown,non_rice_cropped_area_ha,rice_area_ha,rice_area_share,n_rice_seasons,source_name,source_url,retrieved_date,geographic_level
Tamil Nadu,COIMBATORE,2008,Whole Year,153324.0,30,153324.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2009,Kharif,2822.0,2,5.0,2817.0,0.9982282069454288,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2009,Whole Year,152253.0,29,152253.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2010,Kharif,18367.0,11,15701.0,2666.0,0.14515163064191214,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2010,Rabi,1619.0,1,1619.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2010,Whole Year,1505.0,1,1505.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2011,Kharif,29706.0,7,27077.0,2629.0,0.08850063960142732,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2011,Rabi,9111.0,7,9111.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2011,Whole Year,107408.0,22,107408.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2012,Kharif,17055.0,11,14899.0,2156.0,0.1264145411902668,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2012,Rabi,1295.0,1,1295.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2012,Whole Year,1404.0,1,1404.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2013,Kharif,31564.0,13,29406.0,2158.0,0.06836902800658978,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2013,Rabi,11003.0,11,11003.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,COIMBATORE,2013,Whole Year,99939.0,15,99939.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,1997,Kharif,11914.0,5,11914.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,1997,Whole Year,489927.0,25,373302.0,116625.0,0.238045668028094,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,1998,Kharif,528432.0,15,407147.0,121285.0,0.22951865140642505,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,1998,Whole Year,68264.0,9,68264.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,1999,Kharif,270534.0,15,142691.0,127843.0,0.47255797792514065,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,1999,Whole Year,108325.0,11,108325.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2000,Kharif,257321.0,15,133517.0,123804.0,0.48112668612355775,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2000,Whole Year,80422.0,9,80422.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2001,Kharif,192048.0,11,83673.0,108375.0,0.564312046988253,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2001,Whole Year,39126.0,1,39126.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2002,Kharif,177141.0,17,74805.0,102336.0,0.5777092824360255,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2002,Rabi,5.0,1,5.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2002,Whole Year,86729.0,29,86729.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2003,Kharif,187017.0,18,82855.0,104162.0,0.5569654095616976,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2003,Whole Year,83067.0,30,83067.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2004,Kharif,189475.0,16,74876.0,114599.0,0.6048238553898931,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2004,Whole Year,77190.0,10,77190.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2005,Kharif,179757.0,16,65466.0,114291.0,0.635808341260702,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2005,Whole Year,81730.0,11,81730.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2006,Kharif,112252.0,2,6812.0,105440.0,0.9393151124256138,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2006,Whole Year,140048.0,24,140048.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2007,Kharif,105265.0,2,2467.0,102798.0,0.9765639101315727,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2007,Whole Year,174331.0,27,174331.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2008,Kharif,109691.0,2,1874.0,107817.0,0.9829156448569163,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2008,Whole Year,160078.0,26,160078.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2009,Kharif,114794.0,2,3277.0,111517.0,0.9714532118403401,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2009,Whole Year,153045.0,25,153045.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2010,Kharif,197431.0,11,81616.0,115815.0,0.5866100055209161,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2010,Whole Year,30798.0,1,30798.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2011,Kharif,144133.0,7,23150.0,120983.0,0.8393844574108635,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2011,Rabi,7557.0,6,7557.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2011,Whole Year,131051.0,18,131051.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2012,Kharif,186368.0,11,74410.0,111958.0,0.6007361778846154,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2012,Whole Year,30638.0,1,30638.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2013,Kharif,166784.0,13,39299.0,127485.0,0.7643718821949348,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2013,Rabi,68969.0,11,68969.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,CUDDALORE,2013,Whole Year,72264.0,11,72264.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,DHARMAPURI,1997,Kharif,42317.0,4,42317.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,DHARMAPURI,1997,Whole Year,604302.0,29,539909.0,64393.0,0.1065576483281538,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,DHARMAPURI,1998,Kharif,923113.0,17,866041.0,57072.0,0.061825583650105674,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
Tamil Nadu,DHARMAPURI,1998,Rabi,793.0,1,793.0,,,1,"District-wise, season-wise crop production statistics - Government of India, Ministry of Agriculture and Farmers Welfare (via data.gov.in)",https://data.gov.in/resource/35be999b-0208-4354-b557-f6ca9a5355de,2026-09-04,district
