state,district,year,season,crop,area_ha
Andhra Pradesh,SPSR NELLORE,2013,Rabi,Sesamum,1479.0
Andhra Pradesh,SPSR NELLORE,2013,Rabi,Soyabean,6.0
Andhra Pradesh,SPSR NELLORE,2013,Rabi,Sunflower,1784.0
Andhra Pradesh,SPSR NELLORE,2013,Rabi,Sweet potato,127.0
Andhra Pradesh,SPSR NELLORE,2013,Rabi,Tobacco,11267.0
Andhra Pradesh,SPSR NELLORE,2013,Rabi,Tomato,13.0
Andhra Pradesh,SPSR NELLORE,2013,Rabi,Urad,9126.0
Andhra Pradesh,SPSR NELLORE,2013,Whole Year,Banana,816.0
Andhra Pradesh,SPSR NELLORE,2013,Whole Year,Cashewnut,393.0
Andhra Pradesh,SPSR NELLORE,2013,Whole Year,Castor seed,18.0
Andhra Pradesh,SPSR NELLORE,2013,Whole Year,Coconut,543.0
Andhra Pradesh,SPSR NELLORE,2013,Whole Year,Potato,9.0
Andhra Pradesh,SPSR NELLORE,2013,Whole Year,Sweet potato,139.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Arhar/Tur,457.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Bajra,622.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Brinjal,223.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Cashewnut,211.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Cotton(lint),6615.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Groundnut,4707.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Horse-gram,6.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Jowar,6.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Lemon,14883.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Maize,132.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Mango,9206.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Moong(Green Gram),231.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Onion,79.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,other oilseeds,711.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Papaya,252.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Pome Granet,13.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Ragi,34.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Rice,62232.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Sapota,384.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Sesamum,757.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Sugarcane,4002.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Sunflower,550.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Tomato,26.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Turmeric,174.0
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Urad,2936.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Arhar/Tur,102.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Bajra,15.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Brinjal,258.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Cotton(lint),2872.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Cowpea(Lobia),102.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Dry chillies,1423.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Gram,3699.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Groundnut,3742.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Horse-gram,171.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Jowar,2346.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Maize,691.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Moong(Green Gram),11526.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Ragi,56.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Rapeseed &Mustard,4.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Rice,178491.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Sesamum,4762.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Sunflower,784.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Sweet potato,112.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Tobacco,12296.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Tomato,41.0
Andhra Pradesh,SPSR NELLORE,2014,Rabi,Urad,17792.0
Andhra Pradesh,SPSR NELLORE,2014,Whole Year,Coconut,491.0
Andhra Pradesh,SPSR NELLORE,2014,Whole Year,Rice,240723.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Arhar/Tur,1600.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Bajra,3500.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Cotton(lint),800.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Groundnut,35700.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Jowar,300.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Korra,100.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Maize,200.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Mesta,24900.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Moong(Green Gram),200.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Ragi,4700.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Rice,185700.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Samai,100.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Sesamum,4100.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Small millets,2500.0
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Sugarcane,4900.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Dry chillies,3400.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Groundnut,6800.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Horse-gram,17300.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Jowar,400.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Maize,100.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Moong(Green Gram),23300.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Ragi,1400.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Rice,600.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Sesamum,2000.0
Andhra Pradesh,SRIKAKULAM,1997,Rabi,Urad,31400.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Arhar/Tur,1800.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Bajra,4100.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Cotton(lint),2000.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Groundnut,38200.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Jowar,300.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Korra,100.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Maize,300.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Mesta,19300.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Moong(Green Gram),100.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Other Kharif pulses,100.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Ragi,4000.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Rice,194400.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Samai,100.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Sesamum,4600.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Sunflower,100.0
Andhra Pradesh,SRIKAKULAM,1998,Kharif,Urad,100.0
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Dry chillies,3500.0
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Groundnut,8200.0
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Horse-gram,19200.0
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Jowar,300.0
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Moong(Green Gram),24300.0
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Ragi,2100.0
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Rice,2000.0
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Sesamum,2000.0
Andhra Pradesh,SRIKAKULAM,1998,Rabi,Urad,34800.0
Andhra Pradesh,SRIKAKULAM,1998,Whole Year,Sugarcane,6900.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Bajra,3672.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Cotton(lint),1700.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Groundnut,36853.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Jowar,344.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Maize,302.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Masoor,1820.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Moong(Green Gram),150.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Ragi,3453.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Rice,189027.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Sesamum,1945.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Sunflower,78.0
Andhra Pradesh,SRIKAKULAM,1999,Kharif,Urad,180.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Groundnut,6284.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Horse-gram,17923.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Jowar,170.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Maize,18.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Moong(Green Gram),24544.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Ragi,1423.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Rice,1703.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Sesamum,4346.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Urad,34269.0
Andhra Pradesh,SRIKAKULAM,1999,Rabi,Wheat,5.0
Andhra Pradesh,SRIKAKULAM,1999,Whole Year,Dry chillies,3249.0
Andhra Pradesh,SRIKAKULAM,1999,Whole Year,Onion,1404.0
Andhra Pradesh,SRIKAKULAM,1999,Whole Year,Sugarcane,3956.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Arhar/Tur,1758.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Bajra,4203.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Cotton(lint),1836.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Dry chillies,17.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Groundnut,33753.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Horse-gram,1.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Jowar,376.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Korra,132.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Maize,242.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Mesta,19049.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Moong(Green Gram),214.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Onion,63.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Other Kharif pulses,82.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,other misc. pulses,82.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Ragi,3184.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Rice,207461.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Samai,109.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Sesamum,2008.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Small millets,241.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Sunflower,92.0
Andhra Pradesh,SRIKAKULAM,2000,Kharif,Urad,160.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Dry chillies,3044.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Groundnut,6069.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Horse-gram,14551.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Jowar,63.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Maize,11.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Moong(Green Gram),23346.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Onion,1055.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Ragi,1024.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Rice,1100.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Safflower,2.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Sesamum,3847.0
Andhra Pradesh,SRIKAKULAM,2000,Rabi,Urad,32115.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Banana,1226.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Cashewnut,18571.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Coconut,13576.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Dry ginger,144.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Potato,7.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Sugarcane,2733.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Sweet potato,52.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Tapioca,191.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Tobacco,44.0
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Turmeric,265.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Arhar/Tur,1395.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Bajra,2910.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Cotton(lint),1724.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Dry chillies,12.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Groundnut,30461.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Jowar,184.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Korra,102.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Maize,311.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Mesta,18836.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Moong(Green Gram),191.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Onion,47.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Other Kharif pulses,47.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Ragi,2092.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Rice,178771.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Samai,103.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Sesamum,3283.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Small millets,205.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Sunflower,71.0
Andhra Pradesh,SRIKAKULAM,2001,Kharif,Urad,131.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Dry chillies,2840.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Groundnut,5580.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Horse-gram,16235.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Jowar,109.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Maize,146.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Moong(Green Gram),29826.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Onion,1294.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Ragi,1214.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Rice,1584.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Sesamum,4059.0
Andhra Pradesh,SRIKAKULAM,2001,Rabi,Urad,36607.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Banana,1132.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Cashewnut,18901.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Coconut,13645.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Dry ginger,131.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Potato,8.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Sugarcane,6631.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Sweet potato,42.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Tapioca,252.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Tobacco,40.0
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Turmeric,235.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Arhar/Tur,1523.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Bajra,3476.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Cotton(lint),1522.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Dry chillies,15.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Groundnut,29254.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Horse-gram,2.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Jowar,318.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Maize,400.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Mesta,19221.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Moong(Green Gram),196.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Onion,41.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Other Kharif pulses,33.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Ragi,2018.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Rice,153148.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Sesamum,2095.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Small millets,165.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Sunflower,56.0
Andhra Pradesh,SRIKAKULAM,2002,Kharif,Urad,140.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Dry chillies,2152.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Groundnut,3999.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Horse-gram,13690.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Jowar,40.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Maize,500.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Moong(Green Gram),22924.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Onion,1221.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,other oilseeds,58.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Ragi,805.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Rice,632.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Sesamum,2420.0
Andhra Pradesh,SRIKAKULAM,2002,Rabi,Urad,28518.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Banana,765.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Beans & Mutter(Vegetable),238.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Bhindi,291.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Bottle Gourd,45.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Brinjal,754.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Cabbage,242.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Cashewnut,19080.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Coconut,13682.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Dry ginger,140.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Mango,8466.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Other Fresh Fruits,299.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Other Vegetables,742.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Pome Fruit,44.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Sugarcane,3150.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Sweet potato,47.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Tapioca,228.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Tobacco,29.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Tomato,345.0
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Turmeric,229.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Arhar/Tur,1573.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Bajra,3654.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Cotton(lint),1711.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Dry chillies,45.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Groundnut,26583.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Horse-gram,4.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Jowar,376.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Korra,64.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Maize,1149.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Mesta,12828.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Moong(Green Gram),2012.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Onion,42.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Other Kharif pulses,32.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Ragi,1743.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Rice,188219.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Samai,85.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Sesamum,1685.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Small millets,149.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Sunflower,753.0
Andhra Pradesh,SRIKAKULAM,2003,Kharif,Urad,670.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Dry chillies,2615.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Groundnut,6926.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Horse-gram,15016.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Jowar,27.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Maize,895.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Moong(Green Gram),33153.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Onion,1087.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,other oilseeds,25.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Ragi,1389.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Rice,2204.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Sesamum,5072.0
Andhra Pradesh,SRIKAKULAM,2003,Rabi,Urad,40422.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Banana,535.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Beans & Mutter(Vegetable),247.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Bhindi,276.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Bottle Gourd,53.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Brinjal,909.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Cabbage,274.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Cashewnut,19494.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Coconut,13709.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Dry ginger,140.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Mango,8433.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Other Fresh Fruits,310.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Other Vegetables,799.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Pome Fruit,44.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Sugarcane,6835.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Sweet potato,36.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Tapioca,201.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Tobacco,35.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Tomato,344.0
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Turmeric,246.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Arhar/Tur,1432.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Bajra,3711.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Cotton(lint),2525.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Dry chillies,71.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Groundnut,30872.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Horse-gram,4.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Jowar,313.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Maize,1114.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Mesta,11492.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Moong(Green Gram),752.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Onion,43.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Other Kharif pulses,20.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Ragi,1655.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Rice,190795.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Sesamum,2227.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Small millets,194.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Sunflower,1000.0
Andhra Pradesh,SRIKAKULAM,2004,Kharif,Urad,463.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Dry chillies,2790.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Groundnut,6988.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Horse-gram,11646.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Jowar,15.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Maize,747.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Moong(Green Gram),28078.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Onion,1248.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Ragi,970.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Rice,2198.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Sesamum,4964.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Sunflower,1000.0
Andhra Pradesh,SRIKAKULAM,2004,Rabi,Urad,37789.0
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Banana,1365.0
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Cashewnut,19902.0
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Coconut,13744.0
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Dry ginger,143.0
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Sugarcane,9065.0
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Sweet potato,24.0
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Tapioca,154.0
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Tobacco,35.0
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Turmeric,265.0
Andhra Pradesh,SRIKAKULAM,2005,Kharif,Arhar/Tur,1439.0
Andhra Pradesh,SRIKAKULAM,2005,Kharif,Bajra,4350.0
